Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,DEFAULT
30000,60,11.76,160000.0,685,debt_consolidation,mortgage,PA,Skilled Labor,2019,7 years,0
15950,60,0.2123,42000.0,677,Debt Consolidation,MORTGAGE,KY,Skilled Labor,2019,10,0
40000,36,0.2022,200000.0,687,Credit Card Refinancing,RENT,TX,Others,2020,6,0
10000,36,0.2283,49333.0,747,Credit Card Refinancing,MORTGAGE,MO,,2019,,0
25000,60,0.1715,45000.0,712,Debt Consolidation,RENT,SC,Sales,2019,3,1
9000,36,0.1186,68000.0,727,Debt Consolidation,RENT,CA,Food/Hospitality,2019,4,0
35000,60,0.2952,124960.0,722,Debt Consolidation,RENT,CO,Others,2018,10,0
29775,60,0.3332,99621.6,702,Debt Consolidation,MORTGAGE,WI,Driver/Transportation,2019,1,1
8000,36,5.78,70000.0,700,debt_consolidation,rent,AZ,,2020,< 1 year,0
3000,36,0.2271,30600.0,702,Debt Consolidation,RENT,TX,Small Business,2020,0,0
9500,36,0.0893,180000.0,757,Credit Card Refinancing,OWN,NY,Real Estate,2018,5,0
32000,36,0.1486,125000.0,737,Credit Card Refinancing,OWN,VA,Office,2018,0,0
21600,60,0.3424,51418.0,707,Debt Consolidation,RENT,FL,,2018,,0
14000,60,0.204,75000.0,687,Credit Card Refinancing,OWN,FL,Health care,2019,12,0
15000,36,0.2851,70000.0,722,Vehicle Purchase,MORTGAGE,NJ,Small Business,2019,10,1
12000,60,0.2162,104000.0,672,Home Improvement,MORTGAGE,NV,Skilled Labor,2019,3,0
12000,60,0.1219,125000.0,677,Debt Consolidation,RENT,CA,Health care,2019,0,0
30000,36,0.2353,118000.0,702,Debt Consolidation,RENT,IN,IT/Engineering,2019,0,0
16800,36,0.3852,40000.0,667,Debt Consolidation,OWN,TX,,2019,,0
24000,60,0.2073,120000.0,702,Debt Consolidation,ANY,TX,,2019,< 1 year,0
30000,60,0.1841,136000.0,672,Credit Card Refinancing,MORTGAGE,IL,Others,2019,0,0
32000,60,15.39,220000.0,745,debt_consolidation,mortgage,GA,Office,2019,7 years,0
13500,60,0.314,97000.0,712,Debt Consolidation,OWN,OK,Skilled Labor,2019,10,0
3600,36,0.2187,85000.0,682,Medical Expenses,RENT,NY,Office,2018,5,0
11700,36,0.2922,40860.0,722,Debt Consolidation,MORTGAGE,PA,IT/Engineering,2020,1,1
8400,36,0.0706,50000.0,712,Home Improvement,RENT,NY,,2019,< 1 year,0
31900,60,0.0576,200000.0,707,Debt Consolidation,OWN,TX,Construction/Labor,2019,3,0
6000,36,0.0888,53000.0,687,Debt Consolidation,OWN,MD,Office,2019,0,0
26575,60,0.2248,45000.0,707,Credit Card Refinancing,MORTGAGE,MO,Others,2019,18,0
18000,60,0.2483,65000.0,687,Debt Consolidation,MORTGAGE,MD,Office,2019,15,0
11325,36,0.3987,32000.0,682,Credit Card Refinancing,RENT,OR,IT/Engineering,2019,1,0
13400,60,0.2684,35360.0,672,Debt Consolidation,RENT,ID,Customer Service,2019,0,0
20000,36,0.1003,158000.0,702,Debt Consolidation,RENT,FL,Food/Hospitality,2018,10,0
35000,36,0.2712,120000.0,692,Credit Card Refinancing,MORTGAGE,UT,Skilled Labor,2018,0,0
40000,60,0.2839,70000.0,697,Debt Consolidation,MORTGAGE,IL,Driver/Transportation,2018,0,0
40000,60,16.51,100000.0,710,debt_consolidation,rent,NJ,Legal/Government/Police,2019,3 years,0
10000,36,4.58,102000.0,745,debt_consolidation,mortgage,CA,,2019,< 1 year,0
15000,36,0.3306,46000.0,687,Debt Consolidation,RENT,WA,Customer Service,2019,0,0
10000,36,0.2877,65000.0,677,Credit Card Refinancing,RENT,CA,Skilled Labor,2019,4,0
24000,60,0.2295,80000.0,702,Credit Card Refinancing,MORTGAGE,MI,Skilled Labor,2019,5,0
20000,60,0.0991,93000.0,662,Credit Card Refinancing,MORTGAGE,UT,Skilled Labor,2018,1,1
3250,36,0.2247,58000.0,662,Other,RENT,IL,Office,2019,2,0
14400,36,0.28600000000000003,73000.0,682,Home Improvement,OWN,PA,Skilled Labor,2019,5,0
17000,60,0.1114,105000.0,667,Debt Consolidation,MORTGAGE,NE,Skilled Labor,2019,2,0
15000,36,0.128,75000.0,682,Credit Card Refinancing,RENT,CA,,2020,,0
16000,60,0.1103,200000.0,702,Credit Card Refinancing,MORTGAGE,VA,,2019,< 1 year,0
18500,60,16.7,99636.0,775,debt_consolidation,own,NJ,Others,2019,5 years,0
38000,60,17.85,92000.0,680,debt_consolidation,mortgage,TN,,2019,< 1 year,0
6400,36,0.1629,35000.0,662,Debt Consolidation,OWN,OH,Health care,2019,15,0
2000,36,0.2302,27000.0,732,Other,RENT,CA,Driver/Transportation,2018,1,0
5750,36,0.1728,30000.0,672,Credit Card Refinancing,RENT,NJ,Legal/Government/Police,2019,0,0
24000,60,13.57,90000.0,515,major_purchase,rent,CA,,2018,< 1 year,0
15000,36,0.2128,58600.0,737,Credit Card Refinancing,RENT,RI,Office,2018,2,0
16000,36,46.19,75000.0,745,debt_consolidation,mortgage,MS,Office,2018,5 years,0
10000,36,0.1667,80000.0,672,Credit Card Refinancing,RENT,AZ,Office,2020,10,0
29775,36,7.01,200000.0,690,debt_consolidation,own,WA,Others,2020,4 years,0
19625,60,0.2317,100000.0,682,Vehicle Purchase,MORTGAGE,MD,Unknown,2019,3,0
10625,60,0.3093,54091.0,697,Debt Consolidation,MORTGAGE,KS,,2019,,0
8500,36,27.3,55000.0,805,debt_consolidation,own,SC,,2020,< 1 year,1
7000,36,0.2184,46000.0,682,Credit Card Refinancing,OWN,OR,Others,2019,2,0
25000,36,0.099,220000.0,677,Debt Consolidation,MORTGAGE,FL,Sales,2019,2,1
26575,60,34.28,32000.0,790,credit_card,mortgage,MT,Office,2019,1 year,0
3525,36,0.2398,95000.0,687,Debt Consolidation,RENT,VA,Legal/Government/Police,2019,13,0
29575,60,25.52,38000.0,790,debt_consolidation,own,FL,Skilled Labor,2018,8 years,0
30000,60,0.0764,120000.0,677,Debt Consolidation,MORTGAGE,NJ,Health care,2019,4,0
12000,36,0.157,63000.0,692,Debt Consolidation,MORTGAGE,AL,Office,2019,21,1
5000,36,1.88,32000.0,610,debt_consolidation,rent,FL,,2019,< 1 year,0
25000,36,0.1351,157000.0,687,Credit Card Refinancing,MORTGAGE,TX,Legal/Government/Police,2019,20,0
20000,60,0.2802,58000.0,697,Debt Consolidation,RENT,MI,Small Business,2019,3,0
25000,60,11.0,140000.0,715,debt_consolidation,mortgage,CA,Driver/Transportation,2020,10+ years,0
21275,36,0.3953,160000.0,707,Debt Consolidation,MORTGAGE,NJ,Sales,2020,18,0
40000,36,0.2133,149000.0,662,Medical Expenses,MORTGAGE,FL,Unknown,2019,23,0
35000,60,0.2653,130000.0,667,Debt Consolidation,RENT,TX,Others,2019,8,1
10000,36,0.2696,60000.0,687,Credit Card Refinancing,RENT,MT,Real Estate,2019,7,0
15000,60,0.2557,108000.0,702,Other,RENT,TX,Skilled Labor,2019,17,1
10000,36,0.1701,53560.0,672,Debt Consolidation,RENT,MA,Skilled Labor,2018,2,0
9600,36,0.1926,60000.0,677,Debt Consolidation,OWN,AL,Construction/Labor,2020,3,0
24000,36,0.3153,48000.0,707,Debt Consolidation,MORTGAGE,IL,Others,2018,10,0
12000,36,0.1772,300000.0,692,Vacation,RENT,CT,Office,2020,6,0
40000,36,0.2131,624000.0,802,Debt Consolidation,MORTGAGE,FL,,2018,< 1 year,0
5700,36,0.203,240000.0,672,Debt Consolidation,MORTGAGE,AZ,Real Estate,2020,1,0
40000,60,5.08,198000.0,745,other,mortgage,VA,Office,2020,8 years,0
18000,60,0.22399999999999998,48000.0,677,Debt Consolidation,RENT,CT,Construction/Labor,2019,10,0
31900,60,0.2961,152000.0,672,Debt Consolidation,RENT,FL,IT/Engineering,2019,2,0
15950,60,0.2295,80000.0,737,Debt Consolidation,OWN,OK,Customer Service,2019,11,0
6000,36,0.1008,53476.0,677,Other,RENT,AK,Others,2018,7,0
24725,36,0.2719,75333.0,662,Debt Consolidation,MORTGAGE,TX,Skilled Labor,2019,19,0
15000,60,0.1734,236000.0,702,Debt Consolidation,RENT,NY,Office,2018,35,0
25000,36,0.0423,120000.0,677,Debt Consolidation,MORTGAGE,CA,,2019,< 1 year,0
15100,36,0.0928,250000.0,707,Other,RENT,MA,Driver/Transportation,2019,9,0
5900,36,0.2823,40000.0,662,Debt Consolidation,RENT,KS,,2019,,0
12500,36,0.2549,35000.0,727,Debt Consolidation,RENT,CA,Education,2019,6,0
24000,36,0.2892,70000.0,697,Debt Consolidation,RENT,CA,,2019,,0
10000,60,0.0084,234000.0,722,Debt Consolidation,RENT,CO,,2018,,0
25000,60,12.66,120000.0,770,debt_consolidation,mortgage,NJ,Skilled Labor,2019,4 years,0
10000,60,0.2319,65200.0,697,Debt Consolidation,MORTGAGE,WV,,2019,,0
10000,60,0.2232,45826.0,682,Credit Card Refinancing,MORTGAGE,OH,,2019,,0
40000,60,8.25,188900.0,665,debt_consolidation,mortgage,CA,Office,2019,10+ years,0
24000,60,0.23,145000.0,687,Debt Consolidation,RENT,TX,Office,2020,10,0
5100,36,0.1894,83000.0,717,Other,MORTGAGE,OH,Others,2019,6,0
19000,60,9.91,69000.0,580,debt_consolidation,rent,CA,Food/Hospitality,2019,10+ years,0
32000,60,0.1931,124000.0,677,Debt Consolidation,OWN,OH,Others,2019,5,0
5000,36,0.326,56000.0,687,Debt Consolidation,RENT,CA,Others,2019,3,0
15000,36,0.1839,50000.0,667,Credit Card Refinancing,MORTGAGE,CA,Office,2018,10,0
10000,60,0.2355,40000.0,672,Other,RENT,CA,Sales,2019,1,0
13000,36,0.17,95000.0,687,Credit Card Refinancing,MORTGAGE,IL,Office,2019,0,0
15000,36,0.2119,195000.0,677,Home Improvement,MORTGAGE,NJ,Sales,2019,15,0
22000,60,17.52,40000.0,675,home_improvement,own,KY,,2018,,0
23475,60,0.1337,400000.0,712,Debt Consolidation,MORTGAGE,CA,Small Business,2018,10,0
15000,60,13.85,65000.0,630,debt_consolidation,rent,WA,Driver/Transportation,2019,1 year,0
11000,36,20.23,100000.0,675,credit_card,rent,NJ,Office,2019,10+ years,0
15000,60,19.51,95000.0,665,debt_consolidation,rent,FL,Office,2019,4 years,0
10000,36,0.3811,87000.0,692,Debt Consolidation,MORTGAGE,MA,Health care,2019,0,0
30000,36,0.23199999999999998,85000.0,742,Credit Card Refinancing,MORTGAGE,IL,Others,2018,1,0
5000,36,0.1904,51000.0,682,Debt Consolidation,RENT,CA,Others,2019,5,0
15000,60,15.49,89000.0,700,home_improvement,mortgage,MI,,2019,< 1 year,0
15300,60,0.0964,56000.0,687,Debt Consolidation,MORTGAGE,CA,Construction/Labor,2019,10,0
20000,60,7.93,263000.0,800,credit_card,mortgage,FL,Legal/Government/Police,2020,1 year,0
10000,36,0.0742,50000.0,662,Credit Card Refinancing,MORTGAGE,MN,Unknown,2018,40,0
18000,60,0.1913,118000.0,697,Debt Consolidation,MORTGAGE,FL,Office,2019,10,0
3000,36,0.1886,87000.0,667,Other,OWN,VA,Health care,2019,10,0
35000,60,0.1757,90000.0,722,Other,RENT,MN,Others,2019,5,1
40000,36,0.0044,4255262.0,662,Debt Consolidation,MORTGAGE,MS,Office,2017,3,0
10000,36,0.2125,65000.0,732,Debt Consolidation,MORTGAGE,CA,Office,2018,3,1
5600,36,0.3559,46000.0,667,Credit Card Refinancing,RENT,CA,,2020,,0
22000,36,0.3114,35000.0,682,Debt Consolidation,RENT,CA,Customer Service,2019,10,0
33200,60,0.0685,132000.0,692,Debt Consolidation,MORTGAGE,CA,Sales,2019,20,0
10000,36,0.1069,95000.0,762,Debt Consolidation,MORTGAGE,PA,Skilled Labor,2018,10,0
10000,60,2.37,91000.0,635,debt_consolidation,mortgage,IN,Construction/Labor,2019,< 1 year,0
30000,60,0.3428,65000.0,697,Debt Consolidation,RENT,GA,Skilled Labor,2018,4,0
2200,36,0.2318,60000.0,712,Other,MORTGAGE,CA,Skilled Labor,2018,27,0
20400,60,0.1091,55000.0,702,Other,OWN,OK,,2018,< 1 year,0
40000,36,0.0955,118000.0,767,Credit Card Refinancing,RENT,CA,Small Business,2019,12,0
8000,36,0.0591,42000.0,667,Debt Consolidation,RENT,NV,Skilled Labor,2019,0,0
10000,36,0.1699,75000.0,692,Debt Consolidation,MORTGAGE,MO,Others,2020,10,0
5300,36,0.2174,53000.0,732,Moving or Relocation,RENT,CA,Skilled Labor,2019,10,0
3000,36,0.1892,49992.0,692,Debt Consolidation,MORTGAGE,NV,,2019,,0
8000,36,0.2529,51000.0,687,Other Major Purchase,MORTGAGE,NV,Others,2020,6,0
15000,60,6.28,55000.0,715,credit_card,rent,MD,Food/Hospitality,2019,6 years,0
30000,36,0.2404,90000.0,762,Debt Consolidation,RENT,MA,Driver/Transportation,2019,0,1
30000,36,0.1123,150000.0,697,Home Purchase,RENT,CA,Others,2018,2,1
24000,60,0.2649,54000.0,687,Home Improvement,MORTGAGE,MI,,2019,,0
17000,60,0.2063,215378.0,667,Debt Consolidation,MORTGAGE,TN,Real Estate,2019,10,0
15000,36,0.1894,112000.0,662,Debt Consolidation,MORTGAGE,TN,Skilled Labor,2019,9,0
12000,36,0.1715,120000.0,667,Debt Consolidation,MORTGAGE,MD,Others,2020,16,0
26575,60,0.2416,112000.0,727,Credit Card Refinancing,MORTGAGE,ID,Driver/Transportation,2019,2,0
30750,36,0.3249,112000.0,682,Credit Card Refinancing,MORTGAGE,ND,Others,2019,13,0
35000,36,0.195,75000.0,732,Debt Consolidation,RENT,CA,Legal/Government/Police,2018,7,0
12000,60,7.04,65112.0,715,debt_consolidation,mortgage,CA,,2020,,0
8500,36,0.1632,40000.0,677,Debt Consolidation,RENT,TX,Construction/Labor,2020,1,0
25000,60,0.1258,160000.0,707,Debt Consolidation,RENT,TX,Sales,2019,0,0
21000,36,0.2864,50000.0,727,Debt Consolidation,RENT,CA,Driver/Transportation,2019,10,0
10000,60,0.1454,108000.0,662,Debt Consolidation,MORTGAGE,IL,Skilled Labor,2020,29,0
18000,36,13.33,45000.0,680,credit_card,rent,OH,Sales,2019,1 year,0
15000,60,0.1365,105000.0,667,Other Major Purchase,MORTGAGE,OH,Office,2019,16,0
5000,36,0.0915,66000.0,692,Debt Consolidation,RENT,NY,Education,2018,10,0
7000,36,0.0867,70000.0,777,Other,MORTGAGE,CO,,2019,< 1 year,0
21275,60,0.2585,95000.0,677,Home Improvement,RENT,MD,Education,2019,14,0
4000,36,0.1628,60000.0,672,Debt Consolidation,RENT,IL,Food/Hospitality,2019,4,1
2000,36,17.22,30528.0,720,medical,own,WA,,2018,,0
20000,60,0.3624,98000.0,707,Debt Consolidation,RENT,AR,Health care,2019,2,0
40000,60,6.76,130000.0,740,other,rent,CA,Office,2019,5 years,0
10000,36,0.3029,50000.0,662,Debt Consolidation,RENT,CA,Unknown,2019,9,0
20000,60,16.37,75000.0,720,debt_consolidation,mortgage,AL,Sales,2019,1 year,0
22000,36,0.2276,62000.0,707,Credit Card Refinancing,RENT,NY,Sales,2020,10,0
20000,60,0.3316,65000.0,682,Debt Consolidation,RENT,NJ,Office,2019,4,0
9000,36,0.2908,30000.0,707,Credit Card Refinancing,OWN,MD,,2019,,0
24750,60,0.2585,189000.0,702,Credit Card Refinancing,MORTGAGE,MD,Health care,2019,4,0
10000,36,0.1211,100000.0,697,Debt Consolidation,MORTGAGE,TX,Others,2018,10,0
36000,60,0.2458,145000.0,712,Debt Consolidation,OWN,TX,Skilled Labor,2019,2,1
25000,36,0.1957,100000.0,682,Debt Consolidation,MORTGAGE,NM,Office,2019,16,1
40000,60,4.49,271262.0,610,credit_card,mortgage,MD,Others,2019,5 years,0
27350,60,0.1736,116000.0,777,Credit Card Refinancing,RENT,CO,Office,2020,1,0
35050,36,0.2967,62000.0,692,Vehicle Purchase,RENT,NY,Driver/Transportation,2019,4,0
35000,60,0.1713,80000.0,667,Debt Consolidation,RENT,NJ,Driver/Transportation,2019,10,0
16000,36,5.46,89000.0,755,debt_consolidation,own,NC,,2019,,0
15000,36,0.384,34560.0,742,Debt Consolidation,RENT,CA,Customer Service,2018,2,0
8000,36,0.2944,39260.0,672,Debt Consolidation,RENT,AZ,Skilled Labor,2019,13,0
15000,60,0.1502,124000.0,672,Debt Consolidation,RENT,FL,IT/Engineering,2019,1,0
3000,36,0.2244,110000.0,707,Home Improvement,MORTGAGE,CA,Skilled Labor,2019,9,0
25525,60,0.1786,83000.0,682,Debt Consolidation,MORTGAGE,WI,Others,2019,10,0
10000,36,0.1269,21000.0,697,Debt Consolidation,RENT,MS,,2018,,0
15950,60,0.3259,118000.0,752,Medical Expenses,MORTGAGE,FL,Others,2019,3,0
14425,36,19.01,185000.0,675,credit_card,mortgage,WI,Health care,2019,2 years,0
15000,60,30.47,116000.0,690,credit_card,mortgage,WA,,2019,,0
11700,36,0.3035,120000.0,772,Home Improvement,MORTGAGE,NV,Others,2019,8,1
1800,36,0.2342,31000.0,717,Other,RENT,OH,Unknown,2019,2,0
32000,36,0.1754,140000.0,662,Credit Card Refinancing,RENT,MO,Office,2019,0,0
26575,60,0.3061,110000.0,697,Debt Consolidation,MORTGAGE,NY,Skilled Labor,2019,9,0
40000,60,10.3,195000.0,775,debt_consolidation,mortgage,NJ,Sales,2018,6 years,0
8000,36,33.67,105000.0,670,debt_consolidation,mortgage,PA,Construction/Labor,2019,5 years,0
15300,60,0.2385,63000.0,672,Debt Consolidation,MORTGAGE,IL,Unknown,2019,23,0
7000,36,9.57,35000.0,705,credit_card,mortgage,NE,Health care,2019,5 years,0
25000,60,0.1984,78500.0,672,Debt Consolidation,MORTGAGE,TX,Others,2019,7,0
30800,60,19.74,110000.0,770,debt_consolidation,mortgage,NJ,Others,2019,10+ years,0
19125,60,0.1971,68000.0,697,Debt Consolidation,RENT,MN,Office,2019,8,0
16000,60,15.33,61000.0,730,credit_card,mortgage,SC,,2019,,0
10000,36,4.24,45000.0,680,debt_consolidation,rent,CA,Education,2020,1 year,0
24000,36,3.62,120000.0,660,other,mortgage,TX,,2019,< 1 year,0
37000,36,0.0979,243000.0,672,Credit Card Refinancing,MORTGAGE,VA,Health care,2019,5,0
40000,36,0.2729,94500.0,747,Credit Card Refinancing,MORTGAGE,WI,Office,2019,1,0
21275,36,0.1259,382000.0,662,Home Purchase,RENT,CA,Others,2019,5,0
35000,36,0.1475,120000.0,682,Debt Consolidation,MORTGAGE,ID,Travel,2020,4,0
17000,36,7.59,50000.0,720,debt_consolidation,rent,CA,,2018,< 1 year,0
15000,36,0.3488,50000.0,687,Debt Consolidation,OWN,IL,Skilled Labor,2020,1,0
19000,36,0.134,100000.0,667,Credit Card Refinancing,OWN,MD,Health care,2018,4,0
5600,36,0.2084,27000.0,677,Debt Consolidation,OWN,FL,,2019,,1
35000,36,0.1556,85000.0,677,Debt Consolidation,MORTGAGE,VA,Unknown,2019,6,0
40000,60,0.1442,200000.0,782,Debt Consolidation,MORTGAGE,VA,Legal/Government/Police,2019,18,0
9000,36,0.2613,125000.0,692,Credit Card Refinancing,RENT,CA,Others,2019,7,1
20000,36,0.221,70000.0,737,Credit Card Refinancing,MORTGAGE,CO,Others,2018,10,0
2000,36,0.2059,59000.0,672,Home Improvement,MORTGAGE,VA,Office,2019,1,0
11000,36,0.1145,70000.0,672,Debt Consolidation,MORTGAGE,SC,IT/Engineering,2019,10,0
10000,36,0.2016,51000.0,697,Credit Card Refinancing,RENT,MO,Others,2019,8,0
35000,36,12.87,165000.0,720,debt_consolidation,own,PA,Health care,2018,10+ years,0
10000,60,0.2232,58289.0,697,Credit Card Refinancing,RENT,PA,Driver/Transportation,2019,8,0
17000,60,0.185,150000.0,672,Credit Card Refinancing,MORTGAGE,GA,Skilled Labor,2019,11,0
6000,60,10.59,58000.0,760,debt_consolidation,own,CA,Office,2020,< 1 year,0
6000,36,0.2894,53000.0,667,Debt Consolidation,RENT,MO,Others,2020,10,0
12000,36,0.2045,90000.0,697,Debt Consolidation,RENT,NY,Sales,2019,6,0
30000,60,0.1263,225000.0,677,Other,MORTGAGE,FL,Sales,2019,10,0
35000,60,0.0637,65000.0,782,Debt Consolidation,OWN,TX,Driver/Transportation,2019,2,0
10000,60,8.43,40000.0,725,debt_consolidation,rent,FL,,2019,< 1 year,0
30000,36,19.3,200000.0,665,debt_consolidation,mortgage,CA,,2019,< 1 year,0
2800,36,0.2555,24000.0,677,Credit Card Refinancing,RENT,OH,Unknown,2019,2,0
10000,36,9.24,63000.0,700,credit_card,rent,OR,,2020,,0
3000,36,0.1425,130000.0,662,Other,MORTGAGE,NM,Others,2019,2,0
14000,36,0.1407,140900.0,662,Other,RENT,VA,IT/Engineering,2019,2,0
13000,60,5.46,150000.0,760,credit_card,mortgage,TX,Education,2019,2 years,0
18000,36,0.129,60000.0,732,Debt Consolidation,RENT,KS,Office,2020,2,0
7200,36,18.35,75000.0,685,other,mortgage,FL,,2018,,0
12000,60,13.42,105000.0,695,other,rent,TX,Sales,2019,< 1 year,0
10000,36,0.2823,50000.0,717,Credit Card Refinancing,MORTGAGE,ND,Skilled Labor,2018,10,0
15000,36,0.1675,75000.0,677,Debt Consolidation,MORTGAGE,IL,,2019,< 1 year,0
22000,60,0.1474,42000.0,692,Debt Consolidation,OWN,GA,Driver/Transportation,2019,3,0
8000,36,0.3027,68000.0,747,Debt Consolidation,RENT,FL,Driver/Transportation,2019,4,0
20000,60,0.1653,75000.0,662,Debt Consolidation,RENT,GA,Skilled Labor,2019,27,0
19200,36,0.0899,156000.0,687,Other Major Purchase,MORTGAGE,MO,Office,2019,2,0
33000,36,0.2783,80000.0,712,Debt Consolidation,OWN,SC,Food/Hospitality,2018,10,0
12000,36,0.1296,72000.0,672,Debt Consolidation,RENT,NY,Office,2018,0,0
30000,60,20.91,192000.0,750,debt_consolidation,mortgage,CA,,2019,,0
40000,36,0.1779,94000.0,677,Debt Consolidation,MORTGAGE,FL,Others,2019,19,0
40000,60,0.3168,150600.0,782,Debt Consolidation,MORTGAGE,VA,Office,2019,16,0
14000,60,0.2118,97500.0,667,Credit Card Refinancing,RENT,OH,Sales,2020,4,1
29075,36,0.2487,94999.0,722,Debt Consolidation,MORTGAGE,CA,Driver/Transportation,2020,10,0
4800,36,29.98,55000.0,670,debt_consolidation,mortgage,MI,Small Business,2020,2 years,0
22450,36,0.314,95000.0,752,Debt Consolidation,OWN,NY,Small Business,2019,6,0
30000,36,0.15,50000.0,737,Home Purchase,MORTGAGE,MT,Small Business,2019,7,0
9000,36,0.2526,60000.0,672,Debt Consolidation,MORTGAGE,FL,Health care,2018,7,0
22000,36,0.1912,57000.0,667,Debt Consolidation,MORTGAGE,MN,Sales,2020,1,0
6000,36,0.1448,70000.0,682,Debt Consolidation,MORTGAGE,SC,Office,2019,3,0
8000,36,44.36,41200.0,700,debt_consolidation,mortgage,AZ,,2018,,0
10000,36,0.2282,64000.0,667,Debt Consolidation,MORTGAGE,NV,Construction/Labor,2020,9,0
21275,36,0.2157,142000.0,692,Business,RENT,WV,Health care,2019,3,0
24000,36,0.0705,165000.0,677,Debt Consolidation,OWN,LA,Office,2019,0,0
10000,60,0.0957,200000.0,677,Debt Consolidation,MORTGAGE,NJ,Unknown,2019,2,0
13000,36,0.2842,75000.0,702,Credit Card Refinancing,RENT,NY,Office,2018,3,0
15000,36,0.1934,34000.0,687,Debt Consolidation,RENT,CA,Unknown,2020,5,0
30000,60,0.1053,135000.0,667,Debt Consolidation,MORTGAGE,MI,Skilled Labor,2019,9,0
14000,36,16.46,85000.0,675,credit_card,mortgage,TX,,2018,< 1 year,0
12000,36,0.1227,125000.0,682,Other,OWN,TN,Driver/Transportation,2019,1,0
14400,60,0.1867,36000.0,702,Debt Consolidation,RENT,GA,Skilled Labor,2019,1,0
10000,36,0.2436,50000.0,717,Other Major Purchase,RENT,IL,Office,2019,0,0
25000,60,22.56,81728.0,705,debt_consolidation,rent,TX,Office,2018,3 years,0
6000,36,0.1143,74160.0,687,Debt Consolidation,RENT,TX,,2020,,0
16000,36,22.04,160000.0,490,credit_card,mortgage,TX,Sales,2019,10+ years,0
5000,36,18.07,85000.0,565,debt_consolidation,mortgage,TX,Others,2019,10+ years,0
7425,36,0.1902,65000.0,722,Debt Consolidation,MORTGAGE,NY,Health care,2019,2,0
15000,60,0.1256,54000.0,732,Debt Consolidation,OWN,CA,Office,2019,10,0
16000,36,0.2112,110000.0,667,Credit Card Refinancing,OWN,CA,Health care,2020,3,0
12000,36,0.0924,67000.0,687,Credit Card Refinancing,MORTGAGE,OH,Health care,2018,0,1
5000,36,0.2812,60000.0,742,Debt Consolidation,OWN,LA,Office,2018,3,0
25200,36,0.0816,117000.0,687,Debt Consolidation,MORTGAGE,NY,Sales,2018,10,0
25000,60,0.0985,92000.0,677,Debt Consolidation,MORTGAGE,GA,Skilled Labor,2019,10,0
21000,60,20.6,60588.0,695,debt_consolidation,rent,CA,Food/Hospitality,2018,8 years,0
34600,60,0.2504,132000.0,782,Debt Consolidation,OWN,WI,Others,2019,5,0
20000,36,7.98,182000.0,705,house,mortgage,AZ,Health care,2019,4 years,0
6100,36,0.2001,21168.0,692,Debt Consolidation,OWN,IL,,2019,0,0
35000,60,0.0648,35000.0,697,Other,RENT,MI,Health care,2019,14,0
30000,36,0.1082,150000.0,717,Home Improvement,MORTGAGE,CA,,2019,< 1 year,0
